id,customer_id,employee_id,order_date,delivery_date,shipped_date,shipper_id,weight,ship_name,ship_postal_code,ship_country
9136,DRACD,31,8/12/1997,9/7/1997,9/4/1997,1,72.69398053,Godos Cocina Típica,13HH9NI,"Korea, South"
9137,CHLSD,95,9/9/1948,9/26/1948,9/22/1948,1,84.33776644,Laughing Bacchus Wine Cellars,O2V29,Italy
9138,RATTC,89,8/18/1955,9/7/1955,9/6/1955,1,97.22524654,Godos Cocina Típica,0T1N34,Thailand
9139,UXKNG,16,3/25/1973,4/22/1973,4/18/1973,4,127.5018214,Bottom-Dollar Markets,3A52V62,Philippines
9140,QVZRK,88,12/18/1993,1/16/1994,1/14/1994,1,15.11365939,Ernst Handel,30JV62KB,Chile
9141,JZAGD,119,3/18/1965,3/21/1965,3/20/1965,5,68.94146924,Blauer See Delikatessen,R60BH0,Cambodia
9142,GUKNX,49,12/7/1951,12/29/1951,12/26/1951,3,141.084177,Tradiçao Hipermercados,7T267Q,Ireland
9143,GBJZN,73,7/13/1952,8/7/1952,8/6/1952,6,110.6797187,Magazzini Alimentari Riuniti,0Y524B,The Bahamas
9144,BTOHK,71,8/18/1976,9/15/1976,9/14/1976,1,44.1262364,Save-a-lot Markets,37037,Peru
9145,OBGFC,124,10/24/1992,11/4/1992,11/1/1992,2,78.18178286,Magazzini Alimentari Riuniti,V025,Sweden
9146,UXKNG,75,12/26/1972,1/16/1973,1/14/1973,5,82.31299294,Cactus Comidas para llevar,P6CTW53S,Switzerland
9147,UPJAZ,27,10/8/1961,10/30/1961,10/26/1961,2,90.9564797,LILA-Supermercado,0T1N34,Thailand
9148,VICTE,41,2/8/1954,2/18/1954,2/17/1954,5,22.16618433,Lonesome Pine Restaurant,Z3VUI,India
9149,MVCJD,23,5/22/1979,6/6/1979,6/4/1979,6,22.424358,Blauer See Delikatessen,83720,USA
9150,PVIKM,14,7/17/1952,7/25/1952,7/21/1952,6,21.55697388,La corne d'abondance,154Y6,Sri Lanka
9151,EKVJX,123,2/7/1985,3/1/1985,2/28/1985,3,98.36204487,Ernst Handel,55J0R1A,Argentina
9152,SSSPE,134,4/19/1956,5/7/1956,5/3/1956,5,60.40972294,Laughing Bacchus Wine Cellars,EHQC240U,Armenia
9153,ZFEJB,85,6/27/1985,7/20/1985,7/18/1985,3,109.4115629,Ernst Handel,E0914,Russia
9154,RQIEC,34,7/28/1961,8/10/1961,8/8/1961,5,70.32169334,Hungry Owl All-Night Grocers,C9Y4P93,Nepal
9155,MDJRD,34,12/23/1949,1/13/1950,1/9/1950,4,36.13859245,Vaffeljernet,7RON4,Mexico
9156,LLAOO,80,6/21/1969,7/21/1969,7/20/1969,4,75.11156847,Berglunds snabbköp,S4587,Belgium
9157,QMHND,96,9/13/1972,9/22/1972,9/18/1972,5,29.48870269,Gourmet Lanchonetes,QV2L8LV6,Qatar
9158,QGBVA,66,10/5/1948,11/1/1948,10/29/1948,4,125.7910766,Maison Dewey,J05V6,Argentina
9159,DEONP,77,4/13/1963,5/9/1963,5/8/1963,3,63.4428784,Rattlesnake Canyon Grocery,54199YEQ,Qatar
9160,SGJFW,53,1/27/1968,2/8/1968,2/7/1968,6,4.689257691,Toms Spezialitäten,9I9B5,Iraq
9161,EGBIS,59,1/22/1973,2/15/1973,2/12/1973,5,96.51637999,Mère Paillarde,J3JK9C0S,Vatican City
9162,UXKNG,5,3/17/1974,4/2/1974,3/31/1974,3,58.74097739,Island Trading,88060F,Central African Republic
9163,HILAA,94,7/9/1962,8/7/1962,8/5/1962,5,34.568871,Old World Delicatessen,XBQHS67,United States
9164,FUMLC,120,1/21/1952,1/29/1952,1/26/1952,2,16.8719124,Frankenversand,1ZF185R,Lithuania
9165,FIVSZ,111,9/26/1966,10/3/1966,9/29/1966,3,93.47719885,Lonesome Pine Restaurant,RJ981H,Dominican Republic
9166,GZTVD,18,11/10/1968,12/6/1968,12/3/1968,2,49.57950523,Hungry Owl All-Night Grocers,4A07WS,Saudi Arabia
9167,DWXJH,12,12/14/1991,1/7/1992,1/5/1992,6,71.26527623,Que Delícia,JB0K5,Saudi Arabia
9168,VBHZJ,99,5/16/1954,5/23/1954,5/22/1954,5,32.80804495,Berglunds snabbköp,21M5CS,Iceland
9169,RVLTB,76,7/16/1995,7/30/1995,7/26/1995,3,20.65193259,Hanari Carnes,929OB79,Philippines
9170,FDBZD,55,8/3/1957,8/13/1957,8/11/1957,3,78.78224669,Tortuga Restaurante,9039Y0,Central African Republic
9171,YWPGB,69,4/7/1995,4/19/1995,4/16/1995,1,17.13706723,Magazzini Alimentari Riuniti,7SB541HR,United States
9172,IVCXS,29,12/10/1993,12/24/1993,12/23/1993,2,107.8012099,Antonio Moreno Taquería,15770,Argentina
9173,REGGC,52,2/4/1976,2/24/1976,2/20/1976,2,18.37320663,Great Lakes Food Market,8Y7607,Central African Republic
9174,BJQXQ,102,1/21/1977,2/15/1977,2/13/1977,3,28.7709837,Laughing Bacchus Wine Cellars,B9S0G,Israel
9175,LINOD,23,10/8/1959,11/1/1959,10/29/1959,5,104.0064945,Let's Stop N Shop,P4994,Philippines
9176,NIBKK,40,10/28/1974,11/15/1974,11/14/1974,6,108.0121298,Piccolo und mehr,VO4R23,Israel
9177,MAISD,1,11/28/1973,12/3/1973,12/2/1973,3,14.25598414,Chop-suey Chinese,RHU1LK1,Sweden
9178,WVZKL,49,3/5/1983,3/28/1983,3/24/1983,1,118.7202557,Old World Delicatessen,79T36N,Paraguay
9179,LFJUW,72,12/24/1999,1/12/2000,1/9/2000,3,114.4971051,Frankenversand,UG525,Lithuania
9180,SPLIR,130,5/24/1964,6/12/1964,6/8/1964,1,69.3933479,HILARION-Abastos,R25243,Bulgaria
9181,OUCUY,48,8/28/1996,9/5/1996,9/3/1996,4,19.59356235,Cactus Comidas para llevar,O07TA,"Korea, North"
9182,HEFZU,92,12/23/1956,1/5/1957,1/3/1957,5,48.97825155,Hanari Carnes,MYAG4,Brazil
9183,QQFKD,86,1/25/1954,2/4/1954,2/1/1954,2,51.10194721,Wilman Kala,NJ30H03J,New Zealand
9184,UIHAP,118,6/4/1948,6/13/1948,6/9/1948,6,75.5206949,HILARION-Abastos,Y22MR9E,The Bahamas
9185,XJNCJ,16,10/14/1965,11/13/1965,11/11/1965,4,34.19544414,Old World Delicatessen,CUXS2Z0M,Estonia
9186,CEWYJ,60,9/27/1958,10/15/1958,10/11/1958,6,30.53254551,Seven Seas Imports,824358A,Netherlands
9187,WILMK,117,5/8/1949,5/30/1949,5/28/1949,4,9.471794733,Magazzini Alimentari Riuniti,PB357OE,Canada
9188,QLBKT,136,10/20/1982,11/9/1982,11/7/1982,3,66.69313706,Frankenversand,1EH7U,Armenia
9189,BSBEV,48,4/17/1960,4/25/1960,4/23/1960,3,57.36133627,Mère Paillarde,98191,Ghana
9190,AFCMH,121,10/20/1991,11/11/1991,11/8/1991,3,72.85275173,Königlich Essen,3508,Venezuela
9191,PIHDS,88,11/29/1983,12/17/1983,12/15/1983,1,111.255094,Ricardo Adocicados,0439F3,Belgium
9192,KLSJE,70,9/6/1999,9/30/1999,9/29/1999,6,111.4276892,QUICK-Stop,M91C9R,South Africa
9193,OCKNO,57,1/17/1971,2/2/1971,1/31/1971,4,23.18906148,La corne d'abondance,GEG3M2,Sweden
9194,FMRQG,42,1/3/1961,1/11/1961,1/8/1961,5,77.67953077,LILA-Supermercado,S415Y8C0,Chile
9195,SIVYO,69,1/26/1989,1/31/1989,1/29/1989,6,61.67514083,Frankenversand,708S5,Sri Lanka
9196,GBJZN,4,6/25/1992,7/11/1992,7/9/1992,6,56.09758954,Hanari Carnes,OJ816,Peru
9197,AROUT,100,8/3/1986,8/31/1986,8/30/1986,2,116.7804349,Lazy K Kountry Store,A9XV5W,Denmark
9198,XURLO,26,1/18/1984,1/24/1984,1/23/1984,1,51.5814216,Spécialités du monde,31B8VG,Iran
9199,JOSOF,39,8/7/1979,9/9/1979,9/5/1979,1,89.38330181,Maison Dewey,S87T0,Poland
9200,RCGDP,106,12/24/1965,1/20/1966,1/21/1966,6,30.03504111,Lonesome Pine Restaurant,D32094YG,Greece
9201,OLCEM,48,1/7/1950,1/17/1950,1/15/1950,4,34.70389582,QUICK-Stop,L0G71K,Vietnam
9202,WOLZA,39,6/20/1976,6/29/1976,6/25/1976,1,109.6753593,Rattlesnake Canyon Grocery,E4R7ZH89,Chile
9203,LHSJQ,114,10/12/1995,10/31/1995,10/30/1995,2,62.73780313,Blondel père et fils,38589,Japan
9204,YEXGQ,124,5/26/1983,6/2/1983,6/1/1983,5,35.30037522,Blondel père et fils,LM5564,Russia
9205,PYKGW,121,8/14/1961,9/2/1961,8/31/1961,2,19.04987834,Folk och fä HB,9T7H7,Norway
9206,AKZSN,97,10/9/1950,11/3/1950,11/2/1950,1,100.517249,Let's Stop N Shop,TZ3S2,Croatia
9207,OYBDK,7,3/19/1969,4/5/1969,4/1/1969,5,43.42338885,Berglunds snabbköp,QV2L8LV6,Qatar
9208,MCELR,111,6/14/1957,6/26/1957,6/22/1957,1,90.97881945,Vaffeljernet,53HK5868,Philippines
9209,BRICE,9,8/11/1975,8/17/1975,8/16/1975,2,23.30468275,Godos Cocina Típica,5022,Venezuela
9210,CQYIX,101,11/7/1982,12/6/1982,12/2/1982,2,85.99445071,Du monde entier,88USC,Croatia
9211,FRANK,80,9/19/1968,10/4/1968,9/30/1968,3,30.89568506,Rattlesnake Canyon Grocery,8T2135,Chile
9212,HKPQA,101,8/23/1952,9/3/1952,8/31/1952,3,135.2542301,QUICK-Stop,5023,Mexico
9213,GUHYG,119,6/24/1958,7/10/1958,7/8/1958,6,79.53714931,Mère Paillarde,ZSKJ5D1,Norway
9214,XNEXS,80,2/22/1983,3/11/1983,3/9/1983,6,39.5252658,Save-a-lot Markets,32280D4,Iceland
9215,MHILO,2,7/8/1955,7/24/1955,7/20/1955,2,72.1390116,Around the Horn,1EH7U,Armenia
9216,JEULR,118,4/3/1956,4/9/1956,4/6/1956,4,11.35193775,LILA-Supermercado,RC086M,Malaysia
9217,MUGLQ,22,7/27/1951,8/5/1951,8/1/1951,6,87.19682623,HILARION-Abastos,047ZD6,Mongolia
9218,COMMI,126,3/1/1952,3/11/1952,3/8/1952,6,94.23607169,The Big Cheese,DNDX395,Belgium
9219,AJVBH,89,8/15/1992,8/24/1992,8/20/1992,3,128.1680393,Victuailles en stock,15776,Portugal
9220,QLBKT,77,4/13/1962,5/15/1962,5/12/1962,2,11.21805557,Princesa Isabel Vinhos,S-844 67,Sweden
9221,UIHAP,60,2/7/1949,2/13/1949,2/12/1949,2,83.4023165,Gourmet Lanchonetes,85W759,Paraguay
9222,HAEUA,77,8/15/1991,8/21/1991,8/20/1991,5,41.88773575,Lehmanns Marktstand,T5O1,Brazil
9223,WHITC,112,8/29/1959,9/17/1959,9/13/1959,4,76.45225082,Ernst Handel,ZHD902C,Nepal
9224,EWLKZ,103,9/10/1961,10/3/1961,10/2/1961,1,123.6263433,Reggiani Caseifici,T3D8XPX,South Africa
9225,DWEBB,129,1/23/1953,2/2/1953,1/31/1953,4,42.23241586,Bon app',4B79QR90,Indonesia
9226,INKVV,15,3/6/1974,3/15/1974,3/12/1974,6,116.3154997,Franchi S.p.A.,8Y7607,Central African Republic
9227,BJQXQ,133,11/18/1973,11/29/1973,11/27/1973,4,42.42854644,Magazzini Alimentari Riuniti,149Q12,Greece
9228,GZOPD,127,9/21/1968,10/17/1968,10/16/1968,2,8.169350721,Simons bistro,83720,USA
9229,KPRTM,43,11/29/1986,12/18/1986,12/14/1986,1,52.03118729,Great Lakes Food Market,1756,Portugal
9230,SVQTG,84,12/25/1999,1/18/2000,1/14/2000,2,17.35962713,Save-a-lot Markets,79T36N,Paraguay
9231,ITBOY,83,8/20/1965,8/28/1965,8/27/1965,5,38.97294711,Tradiçao Hipermercados,3K9P2,Spain
9232,DUHRF,76,11/30/1967,12/19/1967,12/16/1967,5,63.48731637,Mère Paillarde,4VL5Q24,Ghana
9233,QTSGF,136,10/25/1998,11/23/1998,11/21/1998,5,91.34871523,LILA-Supermercado,8447ZJD,Uzbekistan
9234,SHCSE,99,12/21/1959,1/9/1960,1/5/1960,3,67.23872854,Comércio Mineiro,1149A6,Argentina
9235,THEBI,54,12/15/1998,12/21/1998,12/18/1998,4,30.42797075,Let's Stop N Shop,ZHD902C,Nepal
9236,SEVES,122,3/8/1963,4/4/1963,4/2/1963,6,119.562516,Island Trading,85Q81,Romania
9237,QYURA,38,8/29/1965,9/24/1965,9/23/1965,4,123.8258979,Alfreds Futterkiste,LM5564,Russia
9238,UFPDN,136,10/15/1973,11/4/1973,11/3/1973,6,20.97759003,Seven Seas Imports,T6U8F6E7,Bulgaria
9239,AFCSI,83,11/16/1971,11/26/1971,11/22/1971,5,9.448485949,Princesa Isabel Vinhos,853Y76,Mongolia
9240,CEKMU,47,2/10/1949,2/24/1949,2/22/1949,2,44.66273673,Chop-suey Chinese,Q293BT,"Korea, North"
9241,AODLJ,57,6/25/1999,7/13/1999,7/11/1999,3,107.8592593,QUICK-Stop,7C6VZ14K,Central African Republic
9242,IHANI,21,10/27/1991,11/18/1991,11/14/1991,3,128.9635398,Lonesome Pine Restaurant,ZZ70181,Italy
9243,BEKKE,114,6/2/1959,6/28/1959,6/26/1959,1,8.847909579,Folk och fä HB,RDSIO,United States
9244,VDAGU,101,6/11/1968,6/17/1968,6/16/1968,4,86.7899478,Ernst Handel,2KV2A7,Greece
9245,DODDG,96,1/14/1953,2/4/1953,1/31/1953,6,40.81534936,Eastern Connection,WW5718,Paraguay
9246,NBLNH,3,11/4/1955,11/17/1955,11/15/1955,6,24.0610073,Tortuga Restaurante,OWR1W,Greece
9247,JSKXW,10,10/1/1959,10/31/1959,10/29/1959,5,68.80685058,Around the Horn,M5388A,United Arab Emirates
9248,ZIWPB,116,2/14/1967,3/6/1967,3/5/1967,3,73.95052408,Folies gourmandes,5D022Y,Iceland
9249,PARIS,109,8/5/1973,9/1/1973,8/29/1973,6,86.15495023,Bon app',XOB3B,Maldives
9250,NIGCT,33,12/31/1996,1/15/1997,1/14/1997,5,131.7625696,Simons bistro,P6CTW53S,Switzerland
9251,QLHDA,37,3/14/1964,4/5/1964,4/3/1964,1,32.18630163,Island Trading,M91C9R,South Africa
9252,MQWSU,13,1/5/1993,1/10/1993,1/8/1993,2,54.60686538,Toms Spezialitäten,99508,USA
9253,QCTUX,110,2/10/1976,3/10/1976,3/6/1976,2,100.9799209,Princesa Isabel Vinhos,7WM736RG,South Africa
9254,BQCPW,33,6/4/1969,7/1/1969,6/29/1969,1,16.25142447,Queen Cozinha,55J0,Central African Republic
9255,PYXEC,126,1/6/1977,1/24/1977,1/21/1977,1,72.26369336,Ricardo Adocicados,487XR8,Iceland
9256,CXBVM,121,10/6/1995,10/23/1995,10/20/1995,2,131.4496844,Cactus Comidas para llevar,1675,Portugal
9257,LCZUL,80,7/16/1957,8/15/1957,8/11/1957,4,37.80455855,Que Delícia,LJWOYW4J,Spain
9258,RPTTU,132,11/3/1958,11/12/1958,11/10/1958,3,59.7476226,Lehmanns Marktstand,929OB79,Philippines
9259,IPJAD,14,6/6/1954,6/13/1954,6/12/1954,3,60.28175937,QUICK-Stop,A91QHFGS,Mongolia
9260,ITBOY,68,12/27/1974,1/3/1975,12/30/1974,3,65.95508407,Wolski Zajazd,55H55,Lithuania
9261,AQHXR,93,8/23/1975,9/14/1975,9/11/1975,4,95.96507082,Suprêmes délices,UL481,Chile
9262,KLSQM,135,10/9/1954,10/20/1954,10/17/1954,5,112.3533085,Wartian Herkku,69004,France
9263,GALED,107,5/11/1996,6/9/1996,6/5/1996,4,91.51097834,Wartian Herkku,86EC4,Iran
9264,MVCJD,33,10/8/1995,11/4/1995,11/1/1995,6,75.00922728,Königlich Essen,18I8VPX,Egypt
9265,POIIK,134,7/17/1981,7/25/1981,7/24/1981,4,0.143388053,Frankenversand,3YPB9,Australia
9266,VFMLK,53,3/20/1949,4/17/1949,4/14/1949,6,29.49961036,La maison d'Asie,LXDSW50,Saudi Arabia
9267,GROSR,67,11/12/1987,12/3/1987,12/1/1987,4,136.9864213,Ottilies Käseladen,29Q37012,Sri Lanka
9268,MCEDN,86,3/22/1987,4/17/1987,4/15/1987,6,55.12086723,Godos Cocina Típica,X5E04,Cambodia
9269,NMCXJ,107,9/29/1970,10/12/1970,10/10/1970,5,94.2219291,Antonio Moreno Taquería,PB357OE,Canada
9270,MDMOP,66,8/16/1983,8/23/1983,8/21/1983,4,48.5541991,QUICK-Stop,AEZ471EZ,Poland
9271,ZBSAD,51,12/27/1979,1/3/1980,12/31/1979,3,53.16985089,Richter Supermarkt,86WDE,The Bahamas
9272,ZECNC,22,4/29/1962,5/20/1962,5/18/1962,3,32.30934378,Maison Dewey,N266K,Russia
9273,PARIS,117,8/28/1964,9/17/1964,9/13/1964,5,80.39607749,Queen Cozinha,O7W16K7G,Japan
9274,UUAKE,101,5/12/1965,6/1/1965,5/31/1965,4,82.35116993,Victuailles en stock,SW152,Belgium
9275,SGJFW,19,2/28/1952,3/27/1952,3/25/1952,2,34.20614846,Franchi S.p.A.,7SB541HR,United States
9276,UJFMV,51,7/24/1976,8/22/1976,8/18/1976,4,32.63279767,LILA-Supermercado,UG525,Lithuania
9277,OGYNA,57,1/14/1967,2/8/1967,2/6/1967,6,71.24386533,Chop-suey Chinese,WX1 6LT,UK
9278,OLCEM,63,3/1/1978,3/26/1978,3/24/1978,3,106.066716,Blondel père et fils,VUST5M,Saudi Arabia
9279,FSZAZ,42,2/26/1998,3/23/1998,3/21/1998,5,99.85469521,Vins et alcools Chevalier,9I9B5,Iraq
9280,QKXLE,84,10/25/1968,11/15/1968,11/14/1968,4,132.8482265,Familia Arquibaldo,2O7UHPQ,Greece
9281,ROMEY,109,4/27/1981,5/23/1981,5/20/1981,6,91.20716317,Folk och fä HB,M3GZR,India
9282,BBHYD,77,11/29/1970,12/15/1970,12/12/1970,2,110.3312437,Hungry Owl All-Night Grocers,P9793D,Iran
9283,UNRNZ,17,12/3/1995,12/19/1995,12/15/1995,6,93.99029522,The Big Cheese,972I3IK4,Armenia
9284,KNAHU,22,8/5/1996,8/15/1996,8/11/1996,5,82.0741167,Magazzini Alimentari Riuniti,DD6YX9,Switzerland
9285,KUJKU,10,6/14/1985,7/12/1985,7/9/1985,3,57.97894945,Save-a-lot Markets,R6P623,Iran
9286,SSTFJ,121,7/14/1981,8/1/1981,7/30/1981,2,94.59892152,LILA-Supermercado,GEG3M2,Sweden
9287,YEXGQ,64,6/29/1998,7/9/1998,7/5/1998,3,3.427530651,Folies gourmandes,0LI74,Israel
9288,CEKMU,93,1/25/1964,2/19/1964,2/16/1964,5,90.60328937,QUICK-Stop,O5W2158E,Estonia
9289,RANCH,117,4/2/1953,4/18/1953,4/17/1953,3,8.671249556,Gourmet Lanchonetes,VO4R23,Israel
9290,ZTWJM,38,1/4/1955,1/27/1955,1/23/1955,6,66.06677445,Gourmet Lanchonetes,5M0894L,Ukraine
9291,LYSSZ,108,11/18/1958,12/8/1958,12/5/1958,2,71.48935164,Drachenblut Delikatessen,DV38CV,Bolivia
9292,MORGK,3,7/11/1989,7/16/1989,7/14/1989,5,50.59663521,Eastern Connection,17KCU,United Arab Emirates
9293,QVPGC,20,12/2/1975,12/25/1975,12/23/1975,2,22.9131542,Suprêmes délices,PF2L92,Iceland
9294,OBGFC,126,11/13/1965,12/8/1965,12/4/1965,5,6.49016747,The Big Cheese,X72FX,Cambodia
9295,TKKJC,120,1/12/1949,2/2/1949,1/29/1949,5,72.76379515,La maison d'Asie,88USC,Croatia
9296,TLDTM,27,10/7/1983,10/19/1983,10/17/1983,6,40.98163153,Wartian Herkku,A924ZC,Malaysia
9297,QIDAR,99,1/14/1986,2/13/1986,2/10/1986,1,40.41614372,HILARION-Abastos,Y51HI6RB,Sri Lanka
9298,KHURJ,131,8/8/1981,8/19/1981,8/17/1981,6,95.9962295,Santé Gourmet,KOH2SR,United Arab Emirates
9299,TRADH,14,8/16/1976,8/27/1976,8/26/1976,5,55.46823867,Save-a-lot Markets,63PD1,Costa Rica
9300,YEJKS,6,7/22/1948,8/6/1948,8/7/1948,4,37.3390317,Königlich Essen,4VL5Q24,Ghana
9301,HNRWJ,20,5/28/1960,6/27/1960,6/24/1960,5,10.87015131,Victuailles en stock,M9WVT,Sri Lanka
9302,XLHOC,46,6/30/1995,7/18/1995,7/14/1995,2,64.9492316,Hungry Coyote Import Store,51100,France
9303,TOMSP,128,5/16/1993,6/4/1993,6/3/1993,1,115.659898,Ricardo Adocicados,Y9780,Nepal
9304,UACLZ,52,8/6/1998,9/4/1998,8/31/1998,6,48.31169557,La maison d'Asie,I8UW08TI,Russia
9305,DMKYC,94,8/10/1966,8/24/1966,8/20/1966,1,8.182575606,HILARION-Abastos,60S6W,Belgium
9306,TKKJC,53,12/23/1998,1/16/1999,1/12/1999,5,23.39151247,Que Delícia,RJ4WNY3,Qatar
9307,HDPGV,39,6/30/1963,7/18/1963,7/17/1963,3,0.491307763,QUICK-Stop,VY17C3U,Brazil
9308,WANDK,95,1/21/1998,2/1/1998,1/29/1998,2,11.38013644,Piccolo und mehr,R6P623,Iran
9309,HGFWR,64,4/20/1996,5/22/1996,5/19/1996,1,47.22559225,Hungry Owl All-Night Grocers,25555V,Bolivia
9310,OQTZB,50,11/12/1987,11/26/1987,11/22/1987,2,4.134999012,Blauer See Delikatessen,6NK0S,United Kingdom
9311,XLHOC,10,1/21/1960,2/3/1960,1/30/1960,2,139.3088097,Victuailles en stock,708S5,Sri Lanka
9312,ZFEJB,112,9/28/1963,10/9/1963,10/8/1963,3,50.08900423,Rattlesnake Canyon Grocery,0LI74,Israel
9313,LOAAB,47,12/27/1973,1/9/1974,1/8/1974,2,89.8424394,Comércio Mineiro,10R424,Norway
9314,GUIOZ,5,9/19/1959,10/20/1959,10/16/1959,6,70.59529726,Folies gourmandes,397T7F1,Poland
9315,IGRCP,49,4/15/1948,5/2/1948,4/28/1948,2,30.55565621,Around the Horn,782WG,Austria
9316,ZFSKP,54,11/30/1990,12/21/1990,12/19/1990,3,75.40522212,Victuailles en stock,0ZIV04,Uganda
9317,RVLTB,111,7/10/1950,7/27/1950,7/24/1950,3,19.91126583,Simons bistro,W925ZB,Bulgaria
9318,FEJPV,83,8/15/1964,8/26/1964,8/22/1964,1,28.04694161,Que Delícia,67000,France
9319,GWROX,85,8/21/1975,8/29/1975,8/28/1975,1,28.31184123,QUICK-Stop,7N1VT0S,Italy
9320,WWUDY,45,4/2/1998,4/9/1998,4/7/1998,3,89.58405338,Suprêmes délices,4IEL43H6,Israel
9321,HNKFP,17,12/22/1976,12/31/1976,12/30/1976,5,29.611634,Bon app',9OVAB,Canada
9322,GJECA,88,11/9/1977,11/18/1977,11/16/1977,3,97.60022344,LINO-Delicateses,T12 R5CP,Ireland
9323,DHYZM,60,6/20/1986,7/4/1986,7/2/1986,2,14.90900183,Seven Seas Imports,BAZ8E2,Cambodia
9324,VINET,85,6/28/1994,7/4/1994,7/2/1994,4,75.22320661,Bon app',17KCU,United Arab Emirates
9325,KHURJ,91,7/6/1974,8/3/1974,7/30/1974,4,62.25154267,Queen Cozinha,MZ122,Malaysia
9326,ZRCBD,81,2/24/1963,3/23/1963,3/21/1963,1,65.29625487,Maison Dewey,X617T,Bhutan
9327,VRLWN,119,9/9/1985,9/15/1985,9/13/1985,2,69.25822422,Wellington Importadora,Q68JR06,Ukraine
9328,IWKBU,91,8/21/1976,9/5/1976,9/3/1976,4,50.31893855,Lehmanns Marktstand,366982,"Korea, South"
9329,GODOS,45,12/25/1976,1/21/1977,1/19/1977,1,102.5636474,Island Trading,9039Y0,Central African Republic
9330,KNAHU,30,2/11/1971,3/10/1971,3/6/1971,3,125.42055,Great Lakes Food Market,0EASW,Denmark
9331,VFHGR,103,9/29/1951,10/27/1951,10/26/1951,2,51.49917271,Frankenversand,781RK680,Peru
9332,KGPGV,45,10/5/1982,10/27/1982,10/24/1982,1,75.60204695,Morgenstern Gesundkost,93N488E3,Canada
9333,QUEDE,93,7/16/1948,7/29/1948,7/25/1948,2,45.70484199,Folk och fä HB,3H5215,Canada
9334,BAGHR,41,7/15/1989,8/17/1989,8/13/1989,6,39.11233564,Rattlesnake Canyon Grocery,6Q2OK93,Pakistan
9335,MWUWL,134,11/9/1985,11/28/1985,11/27/1985,2,65.80895381,Bon app',YCB5679,Lithuania
9336,BLAUS,122,10/21/1949,10/26/1949,10/25/1949,1,73.80965346,Reggiani Caseifici,O07TA,"Korea, North"
9337,SHCSE,40,5/6/1978,5/29/1978,5/26/1978,4,89.88782557,Vaffeljernet,YTG168,Croatia
9338,TGGAC,25,4/14/1980,5/14/1980,5/13/1980,4,55.59500782,Suprêmes délices,2IG20CN8,"Korea, South"
9339,LLAOO,124,7/17/1979,8/18/1979,8/14/1979,1,8.121859917,Great Lakes Food Market,G2627U,Central African Republic
9340,MKWLO,29,11/8/1984,12/6/1984,12/3/1984,1,122.4231711,HILARION-Abastos,Q00J3,Thailand
9341,YHDDK,67,2/25/1967,3/26/1967,3/24/1967,1,106.2094438,Queen Cozinha,2PQ4,Egypt
9342,JSFUC,126,9/25/1959,10/24/1959,10/23/1959,1,58.65749141,La maison d'Asie,69UP,Cambodia
9343,TBSNM,102,1/24/1950,2/17/1950,2/14/1950,5,76.95594404,Magazzini Alimentari Riuniti,3012,Switzerland
9344,BBHID,114,6/18/1996,6/29/1996,6/27/1996,3,108.0947441,Gourmet Lanchonetes,12209,Germany
9345,RUOWH,34,11/30/1982,12/14/1982,12/12/1982,3,56.95994128,Queen Cozinha,0ZQ588,Finland
9346,BESHM,104,11/6/1966,12/1/1966,11/30/1966,5,85.5504453,Gourmet Lanchonetes,8553GZ,Iceland
9347,DUMON,60,11/17/1968,12/2/1968,11/28/1968,6,137.654663,Cactus Comidas para llevar,83720,USA
9348,RPTTU,78,3/13/1950,4/12/1950,4/10/1950,4,101.2246288,Bottom-Dollar Markets,4A07WS,Saudi Arabia
9349,UXKNG,114,8/13/1990,8/27/1990,8/26/1990,6,49.79548178,Island Trading,P6CTW53S,Switzerland
9350,YLFXH,44,12/16/1976,12/26/1976,12/25/1976,6,17.26392759,LINO-Delicateses,6.20E+45,Morocco
9351,QMHND,13,4/1/1957,4/27/1957,4/25/1957,4,0.227309135,LINO-Delicateses,55OH25,South Africa
9352,LETSS,106,7/24/1965,8/10/1965,8/6/1965,1,91.55074437,Toms Spezialitäten,MZ122,Malaysia
9353,KLSJE,11,5/3/1989,6/1/1989,5/30/1989,2,31.60592165,Save-a-lot Markets,2F365L,Turkey
9354,MDJRD,129,12/27/1984,1/7/1985,1/5/1985,6,99.7199615,Chop-suey Chinese,ZCHA1,Belarus
9355,MUQZA,76,8/10/1964,9/3/1964,8/30/1964,3,50.67570761,Die Wandernde Kuh,T22WT,Mexico
9356,LOPWU,3,12/10/1998,12/28/1998,12/25/1998,2,24.02933508,QUICK-Stop,13HH9NI,"Korea, South"
9357,DWEBB,134,2/20/1992,3/15/1992,3/14/1992,1,72.0513608,Bottom-Dollar Markets,YZ9G25,Lithuania
9358,OLDWO,13,5/5/1971,5/19/1971,5/17/1971,1,87.68973716,Around the Horn,V80N,Belarus
9359,AUSAL,28,3/25/1971,4/15/1971,4/13/1971,6,101.6647436,White Clover Markets,L0G69,Iceland
9360,AFCSI,105,9/3/1972,9/26/1972,9/24/1972,5,116.2142464,La maison d'Asie,535XIA2,Ethiopia
9361,BXYHD,109,10/6/1971,10/16/1971,10/13/1971,2,39.83160144,Hungry Owl All-Night Grocers,781RK680,Peru
9362,NJQJG,12,10/2/1982,10/5/1982,10/4/1982,1,26.19888987,Königlich Essen,48OU9WD,Argentina
